purchase_date,appliance,capture_date,energy,Warranty_date
2012-01-07,Wine Cellar,2014-01-07,.214,
2010-01-08,Wine Cellar,2014-01-08,.202,
2012-01-08,Wine Cellar,2014-01-08,.202,
2010-01-09,Wine Cellar,2014-01-09,.212,
2011-01-09,Wine Cellar,2014-01-09,.212,
2012-01-09,Wine Cellar,2014-01-09,.212,
2010-01-10,Wine Cellar,2014-01-10,.242,
2011-01-10,Wine Cellar,2014-01-10,.242,
2012-01-10,Wine Cellar,2014-01-10,.242,
2011-01-11,Wine Cellar,2014-01-11,.218,
2012-01-11,Wine Cellar,2014-01-11,.218,
2010-01-13,Wine Cellar,2014-01-13,.223,
2010-01-14,Wine Cellar,2014-01-14,.222,
2011-01-14,Wine Cellar,2014-01-14,.222,
2010-01-15,Wine Cellar,2014-01-15,.245,
2011-01-15,Wine Cellar,2014-01-15,.245,
2010-01-16,Wine Cellar,2014-01-16,.241,
2010-01-17,Wine Cellar,2014-01-17,.258,
2011-01-17,Wine Cellar,2014-01-17,.258,
2010-01-18,Wine Cellar,2014-01-18,.258,
2011-01-18,Wine Cellar,2014-01-18,.258,
2010-01-19,Wine Cellar,2014-01-19,.207,
2011-01-19,Wine Cellar,2014-01-19,.207,
2010-01-20,Wine Cellar,2014-01-20,.210,
2012-01-20,Wine Cellar,2014-01-20,.210,
2012-01-21,Wine Cellar,2014-01-21,.228,
2010-01-22,Wine Cellar,2014-01-22,.221,
2011-01-22,Wine Cellar,2014-01-22,.221,
2010-01-23,Wine Cellar,2014-01-23,.245,
2011-01-23,Wine Cellar,2014-01-23,.245,
2012-01-23,Wine Cellar,2014-01-23,.245,
2011-01-24,Wine Cellar,2014-01-24,.219,
2012-01-24,Wine Cellar,2014-01-24,.219,
2010-01-25,Wine Cellar,2014-01-25,.230,
2012-01-25,Wine Cellar,2014-01-25,.230,
2010-01-26,Wine Cellar,2014-01-26,.219,
2011-01-26,Wine Cellar,2014-01-26,.219,
2012-01-26,Wine Cellar,2014-01-26,.219,
2010-01-27,Wine Cellar,2014-01-27,.236,
2011-01-27,Wine Cellar,2014-01-27,.236,
2012-01-27,Wine Cellar,2014-01-27,.236,
2010-01-28,Wine Cellar,2014-01-28,.214,
2011-01-28,Wine Cellar,2014-01-28,.214,
2012-01-28,Wine Cellar,2014-01-28,.214,
2011-01-29,Wine Cellar,2014-01-29,.217,
2012-01-29,Wine Cellar,2014-01-29,.217,
2011-01-30,Wine Cellar,2014-01-30,.234,
2012-01-30,Wine Cellar,2014-01-30,.234,
2010-01-31,Wine Cellar,2014-01-31,.206,
2011-01-31,Wine Cellar,2014-01-31,.206,
2012-01-31,Wine Cellar,2014-01-31,.206,
2010-02-01,Wine Cellar,2014-02-01,.248,
2011-02-01,Wine Cellar,2014-02-01,.248,
2012-02-01,Wine Cellar,2014-02-01,.248,
2010-02-02,Wine Cellar,2014-02-02,.233,
2011-02-02,Wine Cellar,2014-02-02,.233,
2012-02-02,Wine Cellar,2014-02-02,.233,
2010-02-03,Wine Cellar,2014-02-03,.226,
2011-02-03,Wine Cellar,2014-02-03,.226,
2012-02-03,Wine Cellar,2014-02-03,.226,
2010-02-04,Wine Cellar,2014-02-04,.251,
2011-02-04,Wine Cellar,2014-02-04,.251,
2012-02-04,Wine Cellar,2014-02-04,.251,
2010-02-05,Wine Cellar,2014-02-05,.209,
2011-02-05,Wine Cellar,2014-02-05,.209,
2012-02-05,Wine Cellar,2014-02-05,.209,
2010-02-06,Wine Cellar,2014-02-06,.202,
2010-02-07,Wine Cellar,2014-02-07,.242,
2010-02-08,Wine Cellar,2014-02-08,.246,
2011-02-08,Wine Cellar,2014-02-08,.246,
2012-02-08,Wine Cellar,2014-02-08,.246,
2010-02-09,Wine Cellar,2014-02-09,.204,
2012-02-09,Wine Cellar,2014-02-09,.204,
2010-02-10,Wine Cellar,2014-02-10,.224,
2012-02-10,Wine Cellar,2014-02-10,.224,
2010-02-11,Wine Cellar,2014-02-11,.221,
2012-02-11,Wine Cellar,2014-02-11,.221,
2010-02-12,Wine Cellar,2014-02-12,.212,
2012-02-12,Wine Cellar,2014-02-12,.212,
2010-02-13,Wine Cellar,2014-02-13,.209,
2011-02-13,Wine Cellar,2014-02-13,.209,
2012-02-13,Wine Cellar,2014-02-13,.209,
2010-02-14,Wine Cellar,2014-02-14,.206,
2011-02-14,Wine Cellar,2014-02-14,.206,
2010-02-15,Wine Cellar,2014-02-15,.255,
2011-02-16,Wine Cellar,2014-02-16,.249,
2012-02-16,Wine Cellar,2014-02-16,.249,
2010-02-17,Wine Cellar,2014-02-17,.237,
2011-02-17,Wine Cellar,2014-02-17,.237,
2012-02-17,Wine Cellar,2014-02-17,.237,
2010-02-18,Wine Cellar,2014-02-18,.201,
2011-02-19,Wine Cellar,2014-02-19,.242,
2012-02-20,Wine Cellar,2014-02-20,.255,
2012-02-21,Wine Cellar,2014-02-21,.214,
2012-02-22,Wine Cellar,2014-02-22,.260,
2010-02-23,Wine Cellar,2014-02-23,.235,
2012-02-23,Wine Cellar,2014-02-23,.235,
2010-02-24,Wine Cellar,2014-02-24,.205,
2012-02-24,Wine Cellar,2014-02-24,.205,
2010-02-25,Wine Cellar,2014-02-25,.233,
2011-02-25,Wine Cellar,2014-02-25,.233,
2012-02-25,Wine Cellar,2014-02-25,.233,
2010-02-26,Wine Cellar,2014-02-26,.248,
2011-02-26,Wine Cellar,2014-02-26,.248,
2012-02-26,Wine Cellar,2014-02-26,.248,
2010-02-27,Wine Cellar,2014-02-27,.253,
2011-02-27,Wine Cellar,2014-02-27,.253,
2012-02-27,Wine Cellar,2014-02-27,.253,
2010-02-28,Wine Cellar,2014-02-28,.242,
2012-02-28,Wine Cellar,2014-02-28,.242,
2012-02-29,Wine Cellar,2014-02-28,.242,
2010-03-01,Wine Cellar,2014-03-01,.240,
2011-03-01,Wine Cellar,2014-03-01,.240,
2012-03-01,Wine Cellar,2014-03-01,.240,
2010-03-02,Wine Cellar,2014-03-02,.209,
2011-03-02,Wine Cellar,2014-03-02,.209,
2012-03-02,Wine Cellar,2014-03-02,.209,
2010-03-03,Wine Cellar,2014-03-03,.259,
2011-03-03,Wine Cellar,2014-03-03,.259,
2012-03-03,Wine Cellar,2014-03-03,.259,
2010-03-04,Wine Cellar,2014-03-04,.252,
2011-03-04,Wine Cellar,2014-03-04,.252,
2012-03-04,Wine Cellar,2014-03-04,.252,
2010-03-05,Wine Cellar,2014-03-05,.238,
2011-03-05,Wine Cellar,2014-03-05,.238,
2012-03-05,Wine Cellar,2014-03-05,.238,
2010-03-06,Wine Cellar,2014-03-06,.211,
2011-03-06,Wine Cellar,2014-03-06,.211,
2012-03-06,Wine Cellar,2014-03-06,.211,
2011-03-07,Wine Cellar,2014-03-07,.228,
2012-03-07,Wine Cellar,2014-03-07,.228,
2011-03-08,Wine Cellar,2014-03-08,.205,
2011-03-09,Wine Cellar,2014-03-09,.232,
2012-03-09,Wine Cellar,2014-03-09,.232,
2010-03-10,Wine Cellar,2014-03-10,.208,
2011-03-10,Wine Cellar,2014-03-10,.208,
2012-03-10,Wine Cellar,2014-03-10,.208,
2010-03-11,Wine Cellar,2014-03-11,.254,
2011-03-11,Wine Cellar,2014-03-11,.254,
2012-03-11,Wine Cellar,2014-03-11,.254,
2010-03-12,Wine Cellar,2014-03-12,.228,
2011-03-12,Wine Cellar,2014-03-12,.228,
2012-03-12,Wine Cellar,2014-03-12,.228,
2010-03-13,Wine Cellar,2014-03-13,.226,
2011-03-13,Wine Cellar,2014-03-13,.226,
2012-03-13,Wine Cellar,2014-03-13,.226,
2010-03-14,Wine Cellar,2014-03-14,.205,
2010-03-15,Wine Cellar,2014-03-15,.210,
2011-03-15,Wine Cellar,2014-03-15,.210,
2012-03-15,Wine Cellar,2014-03-15,.210,
2010-03-16,Wine Cellar,2014-03-16,.204,
2011-03-16,Wine Cellar,2014-03-16,.204,
2012-03-16,Wine Cellar,2014-03-16,.204,
2010-03-17,Wine Cellar,2014-03-17,.227,
2011-03-17,Wine Cellar,2014-03-17,.227,
2012-03-17,Wine Cellar,2014-03-17,.227,
2010-03-18,Wine Cellar,2014-03-18,.222,
2011-03-18,Wine Cellar,2014-03-18,.222,
2010-03-19,Wine Cellar,2014-03-19,.251,
2011-03-19,Wine Cellar,2014-03-19,.251,
2012-03-19,Wine Cellar,2014-03-19,.251,
2010-03-20,Wine Cellar,2014-03-20,.235,
2012-03-20,Wine Cellar,2014-03-20,.235,
2010-03-21,Wine Cellar,2014-03-21,.223,
2011-03-21,Wine Cellar,2014-03-21,.223,
2012-03-21,Wine Cellar,2014-03-21,.223,
2010-03-23,Wine Cellar,2014-03-23,.253,
2011-03-23,Wine Cellar,2014-03-23,.253,
2010-03-24,Wine Cellar,2014-03-24,.228,
2011-03-24,Wine Cellar,2014-03-24,.228,
2010-03-25,Wine Cellar,2014-03-25,.250,
2011-03-25,Wine Cellar,2014-03-25,.250,
2010-03-26,Wine Cellar,2014-03-26,.247,
2011-03-26,Wine Cellar,2014-03-26,.247,
2012-03-26,Wine Cellar,2014-03-26,.247,
2010-03-27,Wine Cellar,2014-03-27,.238,
2011-03-27,Wine Cellar,2014-03-27,.238,
2012-03-27,Wine Cellar,2014-03-27,.238,
2010-03-28,Wine Cellar,2014-03-28,.253,
2011-03-28,Wine Cellar,2014-03-28,.253,
2012-03-28,Wine Cellar,2014-03-28,.253,
2010-03-29,Wine Cellar,2014-03-29,.249,
2011-03-29,Wine Cellar,2014-03-29,.249,
2012-03-29,Wine Cellar,2014-03-29,.249,
2010-03-30,Wine Cellar,2014-03-30,.218,
2011-03-30,Wine Cellar,2014-03-30,.218,
2011-03-31,Wine Cellar,2014-03-31,.227,
2012-03-31,Wine Cellar,2014-03-31,.227,
2011-04-01,Wine Cellar,2014-04-01,.232,
2012-04-01,Wine Cellar,2014-04-01,.232,
2010-04-02,Wine Cellar,2014-04-02,.250,
2011-04-02,Wine Cellar,2014-04-02,.250,
2010-04-03,Wine Cellar,2014-04-03,.259,
2012-04-03,Wine Cellar,2014-04-03,.259,
2011-04-04,Wine Cellar,2014-04-04,.255,
2012-04-04,Wine Cellar,2014-04-04,.255,
2010-04-05,Wine Cellar,2014-04-05,.225,
2011-04-05,Wine Cellar,2014-04-05,.225,
2010-04-06,Wine Cellar,2014-04-06,.219,
2011-04-06,Wine Cellar,2014-04-06,.219,
2010-04-07,Wine Cellar,2014-04-07,.201,
2011-04-07,Wine Cellar,2014-04-07,.201,
2010-04-08,Wine Cellar,2014-04-08,.208,
2011-04-08,Wine Cellar,2014-04-08,.208,
2012-04-08,Wine Cellar,2014-04-08,.208,
2010-04-09,Wine Cellar,2014-04-09,.225,
2011-04-09,Wine Cellar,2014-04-09,.225,
2012-04-09,Wine Cellar,2014-04-09,.225,
2011-04-10,Wine Cellar,2014-04-10,.259,
2010-04-14,Wine Cellar,2014-04-14,.238,
2012-04-14,Wine Cellar,2014-04-14,.238,
2010-04-15,Wine Cellar,2014-04-15,.249,
2011-04-15,Wine Cellar,2014-04-15,.249,
2012-04-15,Wine Cellar,2014-04-15,.249,
2010-04-16,Wine Cellar,2014-04-16,.220,
2012-04-16,Wine Cellar,2014-04-16,.220,
2011-04-17,Wine Cellar,2014-04-17,.231,
2012-04-17,Wine Cellar,2014-04-17,.231,
2012-04-18,Wine Cellar,2014-04-18,.201,
2011-04-19,Wine Cellar,2014-04-19,.218,
2012-04-19,Wine Cellar,2014-04-19,.218,
2011-04-20,Wine Cellar,2014-04-20,.242,
2012-04-20,Wine Cellar,2014-04-20,.242,
2010-04-21,Wine Cellar,2014-04-21,.253,
2011-04-21,Wine Cellar,2014-04-21,.253,
2012-04-21,Wine Cellar,2014-04-21,.253,
2010-04-22,Wine Cellar,2014-04-22,.238,
2011-04-22,Wine Cellar,2014-04-22,.238,
2012-04-22,Wine Cellar,2014-04-22,.238,
2010-04-23,Wine Cellar,2014-04-23,.211,
2011-04-23,Wine Cellar,2014-04-23,.211,
2010-04-24,Wine Cellar,2014-04-24,.255,
2011-04-24,Wine Cellar,2014-04-24,.255,
2012-04-24,Wine Cellar,2014-04-24,.255,
2010-04-25,Wine Cellar,2014-04-25,.257,
2011-04-25,Wine Cellar,2014-04-25,.257,
2012-04-25,Wine Cellar,2014-04-25,.257,
2010-04-26,Wine Cellar,2014-04-26,.203,
2011-04-26,Wine Cellar,2014-04-26,.203,
2012-04-26,Wine Cellar,2014-04-26,.203,
2010-04-27,Wine Cellar,2014-04-27,.259,
2012-04-27,Wine Cellar,2014-04-27,.259,
2010-04-29,Wine Cellar,2014-04-29,.249,
2011-04-29,Wine Cellar,2014-04-29,.249,
2010-04-30,Wine Cellar,2014-04-30,.247,
2011-04-30,Wine Cellar,2014-04-30,.247,
2012-04-30,Wine Cellar,2014-04-30,.247,
2011-05-01,Wine Cellar,2014-05-01,.246,
2012-05-01,Wine Cellar,2014-05-01,.246,
2010-05-02,Wine Cellar,2014-05-02,.245,
2011-05-02,Wine Cellar,2014-05-02,.245,
2012-05-02,Wine Cellar,2014-05-02,.245,
2010-05-03,Wine Cellar,2014-05-03,.215,
2012-05-03,Wine Cellar,2014-05-03,.215,
2010-05-04,Wine Cellar,2014-05-04,.210,
2011-05-04,Wine Cellar,2014-05-04,.210,
2012-05-04,Wine Cellar,2014-05-04,.210,
2010-05-05,Wine Cellar,2014-05-05,.252,
2011-05-05,Wine Cellar,2014-05-05,.252,
2012-05-05,Wine Cellar,2014-05-05,.252,
2010-05-06,Wine Cellar,2014-05-06,.250,
2011-05-06,Wine Cellar,2014-05-06,.250,
2012-05-06,Wine Cellar,2014-05-06,.250,
2010-05-07,Wine Cellar,2014-05-07,.231,
2012-05-07,Wine Cellar,2014-05-07,.231,
2010-05-08,Wine Cellar,2014-05-08,.206,
2012-05-08,Wine Cellar,2014-05-08,.206,
2010-05-09,Wine Cellar,2014-05-09,.214,
2012-05-09,Wine Cellar,2014-05-09,.214,
2010-05-10,Wine Cellar,2014-05-10,.215,
2011-05-10,Wine Cellar,2014-05-10,.215,
2012-05-10,Wine Cellar,2014-05-10,.215,
2010-05-11,Wine Cellar,2014-05-11,.226,
2012-05-11,Wine Cellar,2014-05-11,.226,
2011-05-12,Wine Cellar,2014-05-12,.202,
2010-05-13,Wine Cellar,2014-05-13,.223,
2012-05-13,Wine Cellar,2014-05-13,.223,
2010-05-14,Wine Cellar,2014-05-14,.230,
2012-05-14,Wine Cellar,2014-05-14,.230,
2011-05-15,Wine Cellar,2014-05-15,.246,
2012-05-15,Wine Cellar,2014-05-15,.246,
2010-05-16,Wine Cellar,2014-05-16,.253,
2012-05-17,Wine Cellar,2014-05-17,.208,
2011-05-18,Wine Cellar,2014-05-18,.244,
2012-05-18,Wine Cellar,2014-05-18,.244,
2012-05-19,Wine Cellar,2014-05-19,.245,
2012-05-20,Wine Cellar,2014-05-20,.236,
2012-05-21,Wine Cellar,2014-05-21,.211,
2011-05-22,Wine Cellar,2014-05-22,.242,
2012-05-22,Wine Cellar,2014-05-22,.242,
2010-05-23,Wine Cellar,2014-05-23,.237,
2011-05-23,Wine Cellar,2014-05-23,.237,
2012-05-23,Wine Cellar,2014-05-23,.237,
2010-05-24,Wine Cellar,2014-05-24,.236,
2010-05-25,Wine Cellar,2014-05-25,.243,
2011-05-25,Wine Cellar,2014-05-25,.243,
2010-05-26,Wine Cellar,2014-05-26,.237,
2011-05-26,Wine Cellar,2014-05-26,.237,
2012-05-26,Wine Cellar,2014-05-26,.237,
2010-05-27,Wine Cellar,2014-05-27,.260,
2012-05-27,Wine Cellar,2014-05-27,.260,
2010-05-28,Wine Cellar,2014-05-28,.253,
2011-05-28,Wine Cellar,2014-05-28,.253,
2010-05-29,Wine Cellar,2014-05-29,.231,
2011-05-29,Wine Cellar,2014-05-29,.231,
2012-05-29,Wine Cellar,2014-05-29,.231,
2010-05-30,Wine Cellar,2014-05-30,.228,
2011-05-30,Wine Cellar,2014-05-30,.228,
2012-05-30,Wine Cellar,2014-05-30,.228,
2010-05-31,Wine Cellar,2014-05-31,.211,
2011-05-31,Wine Cellar,2014-05-31,.211,
2010-06-01,Wine Cellar,2014-06-01,.221,
2012-06-01,Wine Cellar,2014-06-01,.221,
2011-06-02,Wine Cellar,2014-06-02,.240,
2012-06-02,Wine Cellar,2014-06-02,.240,
2010-06-03,Wine Cellar,2014-06-03,.210,
2012-06-03,Wine Cellar,2014-06-03,.210,
2010-06-04,Wine Cellar,2014-06-04,.251,
2011-06-05,Wine Cellar,2014-06-05,.257,
2011-06-06,Wine Cellar,2014-06-06,.256,
2012-06-06,Wine Cellar,2014-06-06,.256,
2010-06-07,Wine Cellar,2014-06-07,.238,
2011-06-07,Wine Cellar,2014-06-07,.238,
2012-06-07,Wine Cellar,2014-06-07,.238,
2010-06-08,Wine Cellar,2014-06-08,.254,
2012-06-08,Wine Cellar,2014-06-08,.254,
2010-06-09,Wine Cellar,2014-06-09,.258,
2012-06-09,Wine Cellar,2014-06-09,.258,
2010-06-10,Wine Cellar,2014-06-10,.209,
2012-06-10,Wine Cellar,2014-06-10,.209,
2012-06-11,Wine Cellar,2014-06-11,.208,
2012-06-12,Wine Cellar,2014-06-12,.224,
2010-06-13,Wine Cellar,2014-06-13,.222,
2012-06-13,Wine Cellar,2014-06-13,.222,
2010-06-14,Wine Cellar,2014-06-14,.229,
2012-06-14,Wine Cellar,2014-06-14,.229,
2010-06-15,Wine Cellar,2014-06-15,.229,
2011-06-15,Wine Cellar,2014-06-15,.229,
2012-06-15,Wine Cellar,2014-06-15,.229,
2011-06-16,Wine Cellar,2014-06-16,.226,
2012-06-16,Wine Cellar,2014-06-16,.226,
2011-06-17,Wine Cellar,2014-06-17,.253,
2012-06-17,Wine Cellar,2014-06-17,.253,
2011-06-18,Wine Cellar,2014-06-18,.248,
2012-06-18,Wine Cellar,2014-06-18,.248,
2011-06-19,Wine Cellar,2014-06-19,.215,
2012-06-19,Wine Cellar,2014-06-19,.215,
2012-06-20,Wine Cellar,2014-06-20,.238,
2011-06-21,Wine Cellar,2014-06-21,.202,
2012-06-21,Wine Cellar,2014-06-21,.202,
2012-06-22,Wine Cellar,2014-06-22,.204,
2010-06-23,Wine Cellar,2014-06-23,.227,
2011-06-23,Wine Cellar,2014-06-23,.227,
2011-06-24,Wine Cellar,2014-06-24,.232,
2012-06-24,Wine Cellar,2014-06-24,.232,
2011-06-25,Wine Cellar,2014-06-25,.237,
2012-06-25,Wine Cellar,2014-06-25,.237,
2011-06-26,Wine Cellar,2014-06-26,.248,
2012-06-26,Wine Cellar,2014-06-26,.248,
2011-06-27,Wine Cellar,2014-06-27,.224,
2012-06-27,Wine Cellar,2014-06-27,.224,
2011-06-28,Wine Cellar,2014-06-28,.211,
2012-06-28,Wine Cellar,2014-06-28,.211,
2010-06-29,Wine Cellar,2014-06-29,.253,
2011-06-29,Wine Cellar,2014-06-29,.253,
2012-06-29,Wine Cellar,2014-06-29,.253,
2011-06-30,Wine Cellar,2014-06-30,.211,
2012-06-30,Wine Cellar,2014-06-30,.211,
2011-07-01,Wine Cellar,2014-07-01,.238,
2012-07-01,Wine Cellar,2014-07-01,.238,
2011-07-02,Wine Cellar,2014-07-02,.220,
2012-07-02,Wine Cellar,2014-07-02,.220,
2011-07-03,Wine Cellar,2014-07-03,.259,
2012-07-03,Wine Cellar,2014-07-03,.259,
2010-07-04,Wine Cellar,2014-07-04,.216,
2011-07-04,Wine Cellar,2014-07-04,.216,
2012-07-04,Wine Cellar,2014-07-04,.216,
2010-07-05,Wine Cellar,2014-07-05,.209,
2011-07-05,Wine Cellar,2014-07-05,.209,
2012-07-05,Wine Cellar,2014-07-05,.209,
2011-07-06,Wine Cellar,2014-07-06,.226,
2012-07-06,Wine Cellar,2014-07-06,.226,
2010-07-07,Wine Cellar,2014-07-07,.236,
2011-07-07,Wine Cellar,2014-07-07,.236,
2012-07-07,Wine Cellar,2014-07-07,.236,
2010-07-08,Wine Cellar,2014-07-08,.224,
2011-07-08,Wine Cellar,2014-07-08,.224,
2010-07-09,Wine Cellar,2014-07-09,.245,
2010-07-10,Wine Cellar,2014-07-10,.221,
2010-07-13,Wine Cellar,2014-07-13,.211,
2012-07-13,Wine Cellar,2014-07-13,.211,
2010-07-14,Wine Cellar,2014-07-14,.208,
2012-07-14,Wine Cellar,2014-07-14,.208,
2010-07-15,Wine Cellar,2014-07-15,.242,
2011-07-15,Wine Cellar,2014-07-15,.242,
2012-07-15,Wine Cellar,2014-07-15,.242,
2010-07-16,Wine Cellar,2014-07-16,.241,
2012-07-16,Wine Cellar,2014-07-16,.241,
2010-07-17,Wine Cellar,2014-07-17,.246,
2012-07-17,Wine Cellar,2014-07-17,.246,
2010-07-18,Wine Cellar,2014-07-18,.236,
2010-07-19,Wine Cellar,2014-07-19,.215,
2012-07-19,Wine Cellar,2014-07-19,.215,
2012-07-20,Wine Cellar,2014-07-20,.207,
2011-07-21,Wine Cellar,2014-07-21,.219,
2012-07-21,Wine Cellar,2014-07-21,.219,
2010-07-22,Wine Cellar,2014-07-22,.222,
2011-07-22,Wine Cellar,2014-07-22,.222,
2012-07-22,Wine Cellar,2014-07-22,.222,
2010-07-23,Wine Cellar,2014-07-23,.205,
2010-07-24,Wine Cellar,2014-07-24,.237,
2011-07-24,Wine Cellar,2014-07-24,.237,
2012-07-24,Wine Cellar,2014-07-24,.237,
2010-07-25,Wine Cellar,2014-07-25,.221,
2011-07-25,Wine Cellar,2014-07-25,.221,
2010-07-26,Wine Cellar,2014-07-26,.241,
2011-07-26,Wine Cellar,2014-07-26,.241,
2012-07-26,Wine Cellar,2014-07-26,.241,
2011-07-27,Wine Cellar,2014-07-27,.258,
2012-07-27,Wine Cellar,2014-07-27,.258,
2010-07-28,Wine Cellar,2014-07-28,.230,
2011-07-28,Wine Cellar,2014-07-28,.230,
2012-07-28,Wine Cellar,2014-07-28,.230,
2010-07-29,Wine Cellar,2014-07-29,.247,
2011-07-29,Wine Cellar,2014-07-29,.247,
2012-07-29,Wine Cellar,2014-07-29,.247,
2011-07-30,Wine Cellar,2014-07-30,.244,
2012-07-30,Wine Cellar,2014-07-30,.244,
2010-07-31,Wine Cellar,2014-07-31,.241,
2011-07-31,Wine Cellar,2014-07-31,.241,
2011-08-01,Wine Cellar,2014-08-01,.256,
2010-08-02,Wine Cellar,2014-08-02,.236,
2011-08-02,Wine Cellar,2014-08-02,.236,
2012-08-02,Wine Cellar,2014-08-02,.236,
2010-08-03,Wine Cellar,2014-08-03,.200,
2011-08-03,Wine Cellar,2014-08-03,.200,
2012-08-03,Wine Cellar,2014-08-03,.200,
2010-08-04,Wine Cellar,2014-08-04,.207,
2011-08-04,Wine Cellar,2014-08-04,.207,
2010-08-05,Wine Cellar,2014-08-05,.244,
2011-08-05,Wine Cellar,2014-08-05,.244,
2012-08-05,Wine Cellar,2014-08-05,.244,
2010-08-06,Wine Cellar,2014-08-06,.202,
2011-08-06,Wine Cellar,2014-08-06,.202,
2012-08-06,Wine Cellar,2014-08-06,.202,
2010-08-07,Wine Cellar,2014-08-07,.228,
2011-08-07,Wine Cellar,2014-08-07,.228,
2012-08-07,Wine Cellar,2014-08-07,.228,
2010-08-08,Wine Cellar,2014-08-08,.201,
2011-08-08,Wine Cellar,2014-08-08,.201,
2012-08-08,Wine Cellar,2014-08-08,.201,
2010-08-09,Wine Cellar,2014-08-09,.237,
2011-08-09,Wine Cellar,2014-08-09,.237,
2012-08-09,Wine Cellar,2014-08-09,.237,
2010-08-10,Wine Cellar,2014-08-10,.207,
2011-08-10,Wine Cellar,2014-08-10,.207,
2012-08-10,Wine Cellar,2014-08-10,.207,
2011-08-11,Wine Cellar,2014-08-11,.231,
2010-08-13,Wine Cellar,2014-08-13,.248,
2011-08-13,Wine Cellar,2014-08-13,.248,
2012-08-13,Wine Cellar,2014-08-13,.248,
2011-08-14,Wine Cellar,2014-08-14,.243,
2012-08-14,Wine Cellar,2014-08-14,.243,
2010-08-15,Wine Cellar,2014-08-15,.231,
2011-08-15,Wine Cellar,2014-08-15,.231,
2012-08-15,Wine Cellar,2014-08-15,.231,
2010-08-16,Wine Cellar,2014-08-16,.238,
2011-08-16,Wine Cellar,2014-08-16,.238,
2012-08-16,Wine Cellar,2014-08-16,.238,
2010-08-17,Wine Cellar,2014-08-17,.205,
2011-08-17,Wine Cellar,2014-08-17,.205,
2012-08-17,Wine Cellar,2014-08-17,.205,
2010-08-18,Wine Cellar,2014-08-18,.228,
2011-08-18,Wine Cellar,2014-08-18,.228,
2012-08-18,Wine Cellar,2014-08-18,.228,
2010-08-19,Wine Cellar,2014-08-19,.253,
2011-08-19,Wine Cellar,2014-08-19,.253,
2012-08-19,Wine Cellar,2014-08-19,.253,
2010-08-20,Wine Cellar,2014-08-20,.226,
2011-08-20,Wine Cellar,2014-08-20,.226,
2010-08-21,Wine Cellar,2014-08-21,.239,
2012-08-21,Wine Cellar,2014-08-21,.239,
2010-08-22,Wine Cellar,2014-08-22,.258,
2012-08-22,Wine Cellar,2014-08-22,.258,
2010-08-23,Wine Cellar,2014-08-23,.213,
2012-08-23,Wine Cellar,2014-08-23,.213,
2010-08-24,Wine Cellar,2014-08-24,.252,
2011-08-24,Wine Cellar,2014-08-24,.252,
2010-08-25,Wine Cellar,2014-08-25,.214,
2011-08-25,Wine Cellar,2014-08-25,.214,
2012-08-25,Wine Cellar,2014-08-25,.214,
2010-08-26,Wine Cellar,2014-08-26,.255,
2012-08-26,Wine Cellar,2014-08-26,.255,
2010-08-27,Wine Cellar,2014-08-27,.245,
2010-08-28,Wine Cellar,2014-08-28,.201,
2011-08-28,Wine Cellar,2014-08-28,.201,
2012-08-28,Wine Cellar,2014-08-28,.201,
2010-08-29,Wine Cellar,2014-08-29,.220,
2011-08-29,Wine Cellar,2014-08-29,.220,
2012-08-29,Wine Cellar,2014-08-29,.220,
2010-08-30,Wine Cellar,2014-08-30,.250,
2011-08-30,Wine Cellar,2014-08-30,.250,
2010-08-31,Wine Cellar,2014-08-31,.230,
2012-08-31,Wine Cellar,2014-08-31,.230,
2010-09-01,Wine Cellar,2014-09-01,.206,
2012-09-01,Wine Cellar,2014-09-01,.206,
2010-09-02,Wine Cellar,2014-09-02,.250,
2011-09-02,Wine Cellar,2014-09-02,.250,
2012-09-02,Wine Cellar,2014-09-02,.250,
2010-09-03,Wine Cellar,2014-09-03,.238,
2010-09-04,Wine Cellar,2014-09-04,.246,
2011-09-04,Wine Cellar,2014-09-04,.246,
2012-09-04,Wine Cellar,2014-09-04,.246,
2010-09-05,Wine Cellar,2014-09-05,.206,
2011-09-05,Wine Cellar,2014-09-05,.206,
2012-09-05,Wine Cellar,2014-09-05,.206,
2010-09-06,Wine Cellar,2014-09-06,.247,
2011-09-06,Wine Cellar,2014-09-06,.247,
2012-09-06,Wine Cellar,2014-09-06,.247,
2010-09-07,Wine Cellar,2014-09-07,.206,
2011-09-07,Wine Cellar,2014-09-07,.206,
2012-09-07,Wine Cellar,2014-09-07,.206,
2010-09-08,Wine Cellar,2014-09-08,.211,
2011-09-08,Wine Cellar,2014-09-08,.211,
2012-09-08,Wine Cellar,2014-09-08,.211,
2011-09-09,Wine Cellar,2014-09-09,.212,
2012-09-09,Wine Cellar,2014-09-09,.212,
2010-09-10,Wine Cellar,2014-09-10,.241,
2011-09-10,Wine Cellar,2014-09-10,.241,
2012-09-10,Wine Cellar,2014-09-10,.241,
2010-09-11,Wine Cellar,2014-09-11,.212,
2011-09-11,Wine Cellar,2014-09-11,.212,
2012-09-11,Wine Cellar,2014-09-11,.212,
2010-09-12,Wine Cellar,2014-09-12,.224,
2011-09-12,Wine Cellar,2014-09-12,.224,
2012-09-12,Wine Cellar,2014-09-12,.224,
2010-09-13,Wine Cellar,2014-09-13,.216,
