purchase_date,type,capture_date,energy,warranty_date
2016-11-16,Furnace,2019-11-16,.124,
2016-03-22,Fridge,2018-03-22,.063,
2015-04-07,Wine Cellar,2018-04-07,.029,
2015-02-09,Dish Washer,2018-02-09,.001,
2014-11-18,Wine Cellar,2017-11-18,.008,
2013-11-29,Garage door,2016-11-29,.013,
2016-09-18,Furnace,2019-09-18,.203,
2011-09-07,Garage door,2014-09-07,.013,
2016-06-29,Dish Washer,2018-06-29,.001,
2014-09-15,Dish Washer,2018-09-15,.001,
2012-06-06,Fridge,2014-06-06,.038,
2014-12-19,Microwave,2016-12-19,.004,
2012-07-12,Wine Cellar,2016-07-12,.036,
2012-02-10,Microwave,2016-02-10,.013,
2011-05-26,Wine Cellar,2014-05-26,.007,
2014-07-23,Dish Washer,2018-07-23,.001,
2015-04-01,Furnace,2017-04-01,.020,
2011-09-18,Dish Washer,2014-09-18,.001,
2010-01-13,Furnace,2013-01-13,.021,
2016-03-08,Furnace,2020-03-08,.219,
2013-09-20,Furnace,2017-09-20,.192,
2015-01-27,Fridge,2018-01-27,.027,
2011-06-08,Dish Washer,2014-06-08,.001,
2010-08-29,Wine Cellar,2013-08-29,.008,
2013-10-17,Furnace,2017-10-17,.033,
2011-12-20,Fridge,2015-12-20,.037,
2010-09-13,Fridge,2014-09-13,.047,
2015-11-20,Garage door,2019-11-20,.012,
2015-04-09,Dish Washer,2018-04-09,.001,
2012-11-02,Wine Cellar,2015-11-02,.008,
2014-09-07,Wine Cellar,2018-09-07,.068,
2012-09-13,Dish Washer,2014-09-13,.001,
2011-08-13,Dish Washer,2013-08-13,.001,
2011-10-13,Wine Cellar,2014-10-13,.063,
2015-11-21,Fridge,2017-11-21,.059,
2016-09-18,Dish Washer,2018-09-18,.001,
2011-05-01,Dish Washer,2014-05-01,.001,
2010-01-06,Dish Washer,2012-01-06,.433,
2011-04-29,Wine Cellar,2014-04-29,.012,
2012-11-04,Wine Cellar,2014-11-04,.048,
2015-01-05,Fridge,2018-01-05,.040,
2015-05-31,Garage door,2019-05-31,.013,
2014-03-26,Dish Washer,2018-03-26,.001,
2012-02-26,Fridge,2014-02-26,.042,
2014-05-27,Microwave,2017-05-27,.004,
2011-01-31,Fridge,2015-01-31,.257,
2014-01-18,Furnace,2017-01-18,.021,
2010-02-18,Garage door,2013-02-18,.013,
2015-10-14,Fridge,2017-10-14,.087,
2016-03-18,Microwave,2019-03-18,.028,
2010-06-02,Furnace,2013-06-02,.301,
2014-04-19,Microwave,2017-04-19,.004,
2011-01-22,Fridge,2014-01-22,.005,
2016-04-22,Wine Cellar,2020-04-22,.042,
2015-08-05,Microwave,2019-08-05,.003,
2014-09-06,Microwave,2017-09-06,.004,
2015-01-11,Garage door,2019-01-11,.015,
2012-09-04,Wine Cellar,2016-09-04,.008,
2015-01-16,Wine Cellar,2018-01-16,.163,
2012-06-22,Wine Cellar,2014-06-22,.007,
2012-12-03,Garage door,2014-12-03,.013,
2016-06-20,Fridge,2019-06-20,.118,
2010-05-07,Microwave,2012-05-07,.004,
2013-10-18,Furnace,2015-10-18,.021,
2013-12-26,Dish Washer,2016-12-26,.001,
2010-09-01,Microwave,2013-09-01,.004,
2015-10-20,Dish Washer,2018-10-20,.001,
2014-04-16,Wine Cellar,2017-04-16,.077,
2016-05-06,Furnace,2019-05-06,.191,
2011-12-18,Wine Cellar,2013-12-18,.007,
2015-09-05,Fridge,2018-09-05,.005,
2014-07-19,Furnace,2018-07-19,.020,
2012-09-16,Fridge,2014-09-16,.111,
2011-02-11,Wine Cellar,2015-02-11,.007,
2014-04-05,Furnace,2016-04-05,.020,
2010-03-31,Furnace,2012-03-31,.288,
2010-07-03,Garage door,2013-07-03,.013,
2014-09-01,Microwave,2017-09-01,.012,
2015-11-03,Furnace,2017-11-03,.065,
2014-07-31,Furnace,2017-07-31,.020,
2011-06-20,Dish Washer,2013-06-20,.001,
2013-03-28,Fridge,2017-03-28,.136,
2012-02-14,Fridge,2015-02-14,.114,
2013-01-20,Furnace,2017-01-20,.020,
2011-03-18,Microwave,2015-03-18,.018,
2016-06-06,Garage door,2019-06-06,.013,
2016-05-05,Dish Washer,2020-05-05,.001,
2015-04-14,Furnace,2019-04-14,.021,
2013-10-04,Fridge,2015-10-04,.054,
2012-04-20,Garage door,2014-04-20,.013,
2014-11-19,Fridge,2016-11-19,.061,
2013-06-29,Fridge,2016-06-29,.047,
2012-04-10,Dish Washer,2014-04-10,.001,
2014-10-20,Furnace,2017-10-20,.020,
2014-06-13,Fridge,2018-06-13,.050,
2010-11-29,Fridge,2013-11-29,.042,
2011-01-29,Garage door,2014-01-29,.013,
2013-08-24,Dish Washer,2016-08-24,.001,
2012-06-24,Dish Washer,2014-06-24,.001,
2016-05-26,Garage door,2019-05-26,.013,
2016-04-15,Dish Washer,2018-04-15,.001,
2011-03-26,Fridge,2015-03-26,.044,
2014-02-16,Fridge,2017-02-16,.059,
2015-10-13,Wine Cellar,2018-10-13,.005,
2015-11-17,Microwave,2018-11-17,.028,
2013-07-21,Wine Cellar,2016-07-21,.071,
2016-02-08,Fridge,2019-02-08,.059,
2011-08-11,Garage door,2014-08-11,.013,
2013-01-04,Furnace,2016-01-04,.023,
2012-04-13,Fridge,2014-04-13,.051,
2010-09-05,Fridge,2012-09-05,.016,
2013-11-27,Wine Cellar,2016-11-27,.035,
2013-07-23,Garage door,2016-07-23,.013,
2010-07-09,Microwave,2013-07-09,.008,
2015-03-28,Dish Washer,2019-03-28,.001,
2014-07-27,Furnace,2016-07-27,.031,
2016-06-29,Furnace,2019-06-29,.246,
2012-10-09,Microwave,2015-10-09,.006,
2011-08-26,Dish Washer,2015-08-26,.001,
2015-03-04,Furnace,2018-03-04,.021,
2013-04-07,Microwave,2016-04-07,.004,
2014-02-12,Microwave,2018-02-12,.004,
2010-07-07,Garage door,2014-07-07,.013,
2014-09-10,Fridge,2016-09-10,.069,
2016-03-12,Dish Washer,2019-03-12,.001,
2011-12-13,Fridge,2013-12-13,.042,
2013-12-24,Wine Cellar,2016-12-24,.057,
2014-01-06,Dish Washer,2017-01-06,.001,
2013-03-14,Garage door,2017-03-14,.014,
2011-07-31,Fridge,2013-07-31,.005,
2012-09-17,Dish Washer,2015-09-17,.001,
2011-02-13,Dish Washer,2015-02-13,.001,
2015-12-27,Wine Cellar,2018-12-27,.014,
2013-06-22,Furnace,2016-06-22,.020,
2015-06-29,Furnace,2019-06-29,.322,
2013-03-25,Dish Washer,2017-03-25,.001,
2013-01-07,Fridge,2015-01-07,.051,
2016-10-10,Microwave,2018-10-10,.003,
2012-01-07,Fridge,2015-01-07,.038,
2010-06-25,Furnace,2012-06-25,.484,
2011-08-04,Fridge,2014-08-04,.053,
2010-08-22,Garage door,2012-08-22,.013,
2016-02-03,Wine Cellar,2019-02-03,.008,
2016-01-12,Fridge,2019-01-12,.069,
2012-10-30,Garage door,2016-10-30,.013,
2010-06-29,Fridge,2014-06-29,.045,
2013-08-26,Wine Cellar,2017-08-26,.087,
2010-07-22,Furnace,2012-07-22,.021,
2010-06-15,Garage door,2014-06-15,.014,
2016-11-24,Wine Cellar,2020-11-24,.008,
2010-08-17,Dish Washer,2012-08-17,.001,
2010-09-29,Fridge,2014-09-29,.099,
2013-05-08,Garage door,2016-05-08,.013,
2010-08-13,Wine Cellar,2013-08-13,.007,
2012-07-26,Garage door,2014-07-26,.013,
2015-04-13,Dish Washer,2019-04-13,.001,
2011-10-29,Wine Cellar,2014-10-29,.007,
2014-03-22,Furnace,2018-03-22,.020,
2013-12-03,Garage door,2017-12-03,.013,
2015-12-29,Furnace,2019-12-29,.020,
2010-04-22,Garage door,2014-04-22,.014,
2012-02-23,Fridge,2016-02-23,.058,
2015-07-15,Dish Washer,2018-07-15,.001,
2012-01-08,Wine Cellar,2014-01-08,.014,
2016-06-01,Microwave,2020-06-01,.009,
2011-03-27,Garage door,2015-03-27,.014,
2015-09-07,Microwave,2018-09-07,.003,
2012-07-13,Wine Cellar,2015-07-13,.067,
2015-05-03,Fridge,2018-05-03,.085,
2015-07-26,Wine Cellar,2017-07-26,.047,
2015-07-11,Wine Cellar,2019-07-11,.023,
2010-03-27,Wine Cellar,2012-03-27,.007,
2014-02-23,Microwave,2018-02-23,.131,
2010-05-02,Dish Washer,2012-05-02,.001,
2014-08-28,Wine Cellar,2018-08-28,.053,
2012-01-30,Wine Cellar,2014-01-30,.042,
2010-07-03,Microwave,2013-07-03,.004,
2015-01-18,Fridge,2017-01-18,.062,
2012-03-17,Dish Washer,2016-03-17,.001,
2016-08-21,Garage door,2018-08-21,.021,
2012-04-08,Dish Washer,2016-04-08,.001,
2011-06-10,Fridge,2015-06-10,.138,
2016-02-16,Furnace,2020-02-16,.021,
2015-04-02,Microwave,2019-04-02,.090,
2014-03-01,Wine Cellar,2016-03-01,.067,
2012-07-04,Dish Washer,2016-07-04,.001,
2010-02-28,Furnace,2014-02-28,.289,
2011-01-30,Fridge,2015-01-30,.095,
2010-10-17,Microwave,2014-10-17,.004,
2015-03-17,Furnace,2017-03-17,.557,
2014-03-08,Furnace,2017-03-08,.020,
2015-05-24,Furnace,2018-05-24,.021,
2010-11-10,Garage door,2013-11-10,.013,
2010-05-09,Fridge,2012-05-09,.038,
2015-01-15,Furnace,2017-01-15,.064,
2016-02-15,Garage door,2019-02-15,.013,
2015-11-17,Dish Washer,2017-11-17,.001,
2013-08-11,Dish Washer,2017-08-11,.001,
2012-07-31,Furnace,2015-07-31,.064,
2014-08-20,Dish Washer,2017-08-20,.001,
2015-02-13,Dish Washer,2019-02-13,.001,
2011-05-16,Furnace,2015-05-16,.109,
2011-12-22,Microwave,2013-12-22,.004,
2012-06-07,Furnace,2015-06-07,.177,
2016-03-07,Dish Washer,2019-03-07,.135,
2012-12-04,Fridge,2016-12-04,.055,
2014-06-06,Furnace,2018-06-06,.020,
2010-11-24,Furnace,2012-11-24,.216,
2010-01-03,Fridge,2012-01-03,.069,
2015-10-31,Furnace,2019-10-31,.021,
2011-02-02,Microwave,2015-02-02,.012,
2011-08-14,Wine Cellar,2015-08-14,.007,
2011-06-21,Fridge,2014-06-21,.044,
2014-01-20,Dish Washer,2018-01-20,.001,
2012-01-18,Furnace,2014-01-18,.084,
2014-11-27,Microwave,2016-11-27,.004,
2015-02-28,Microwave,2017-02-28,.008,
2012-01-03,Furnace,2016-01-03,.021,
2013-02-08,Wine Cellar,2017-02-08,.065,
2013-03-03,Fridge,2016-03-03,.033,
2010-05-20,Wine Cellar,2012-05-20,.024,
2015-10-01,Garage door,2017-10-01,.015,
2012-06-14,Garage door,2014-06-14,.013,
2012-01-01,Wine Cellar,2016-01-01,.062,
2012-03-14,Microwave,2014-03-14,.004,
2013-01-23,Wine Cellar,2016-01-23,.072,
2014-03-11,Garage door,2017-03-11,.013,
2010-11-06,Furnace,2013-11-06,.021,
2012-02-09,Furnace,2014-02-09,.239,
2015-05-18,Wine Cellar,2019-05-18,.067,
2011-09-23,Garage door,2014-09-23,.013,
2012-03-18,Garage door,2016-03-18,.013,
2014-10-12,Garage door,2018-10-12,.013,
2013-01-12,Fridge,2016-01-12,.071,
2014-08-18,Garage door,2018-08-18,.012,
2011-01-01,Garage door,2015-01-01,.015,
2014-08-19,Garage door,2018-08-19,.015,
2011-05-14,Fridge,2014-05-14,.117,
2013-04-07,Furnace,2016-04-07,.020,
2016-11-10,Dish Washer,2019-11-10,.001,
2010-11-03,Furnace,2014-11-03,.094,
2014-12-03,Furnace,2017-12-03,.020,
2012-06-16,Wine Cellar,2014-06-16,.007,
2012-06-11,Garage door,2015-06-11,.013,
2010-11-05,Furnace,2013-11-05,.021,
2011-01-03,Dish Washer,2014-01-03,.001,
2013-03-02,Wine Cellar,2017-03-02,.008,
2013-11-03,Furnace,2015-11-03,.021,
2014-06-23,Furnace,2017-06-23,.020,
2016-04-25,Dish Washer,2018-04-25,.001,
2014-06-01,Furnace,2017-06-01,.020,
2016-06-24,Microwave,2020-06-24,.003,
2015-04-09,Microwave,2019-04-09,.003,
2014-08-02,Dish Washer,2018-08-02,.001,
2010-03-21,Fridge,2013-03-21,.018,
2015-09-28,Dish Washer,2018-09-28,.499,
2011-11-24,Furnace,2013-11-24,.040,
2015-05-22,Fridge,2017-05-22,.056,
2012-12-07,Fridge,2014-12-07,.005,
2015-11-10,Dish Washer,2019-11-10,.001,
2010-12-15,Dish Washer,2014-12-15,.001,
2012-08-27,Dish Washer,2016-08-27,.070,
2014-11-26,Garage door,2016-11-26,.015,
2010-10-05,Fridge,2014-10-05,.112,
2010-11-19,Fridge,2012-11-19,.027,
2014-01-08,Fridge,2016-01-08,.074,
2010-10-31,Wine Cellar,2014-10-31,.110,
2011-12-22,Garage door,2015-12-22,.013,
2013-07-13,Dish Washer,2016-07-13,.006,
2016-09-26,Wine Cellar,2020-09-26,.017,
2013-03-14,Wine Cellar,2016-03-14,.110,
2011-06-26,Furnace,2014-06-26,.020,
2010-09-24,Wine Cellar,2014-09-24,.008,
2010-03-20,Wine Cellar,2014-03-20,.171,
2012-06-05,Fridge,2014-06-05,.108,
2013-11-27,Dish Washer,2017-11-27,.001,
2011-01-04,Microwave,2014-01-04,.048,
2015-03-14,Dish Washer,2017-03-14,.001,
2014-08-16,Dish Washer,2016-08-16,.001,
2010-02-26,Wine Cellar,2014-02-26,.007,
2015-07-09,Garage door,2019-07-09,.013,
2015-02-13,Wine Cellar,2017-02-13,.078,
2016-01-05,Microwave,2018-01-05,.003,
2011-02-09,Microwave,2015-02-09,.009,
2013-02-19,Fridge,2017-02-19,.068,
2012-03-02,Garage door,2015-03-02,.013,
2016-03-18,Furnace,2020-03-18,.020,
2010-09-28,Fridge,2014-09-28,.005,
2015-12-15,Furnace,2017-12-15,.020,
2012-07-31,Dish Washer,2014-07-31,.001,
2011-09-08,Dish Washer,2014-09-08,.277,
2010-04-01,Wine Cellar,2013-04-01,.007,
2016-02-22,Wine Cellar,2020-02-22,.016,
2011-01-25,Wine Cellar,2015-01-25,.007,
2013-10-21,Fridge,2015-10-21,.084,
2015-03-10,Furnace,2017-03-10,.020,
2010-02-16,Garage door,2014-02-16,.013,
2011-06-03,Dish Washer,2013-06-03,.001,
2014-12-03,Fridge,2018-12-03,.073,
2012-01-05,Fridge,2016-01-05,.068,
2016-07-22,Fridge,2020-07-22,.049,
2011-05-10,Wine Cellar,2014-05-10,.006,
2014-02-13,Furnace,2016-02-13,.124,
2015-04-10,Dish Washer,2018-04-10,.001,
2016-09-24,Furnace,2018-09-24,.093,
2016-06-21,Fridge,2020-06-21,.155,
2014-06-21,Fridge,2016-06-21,.096,
2015-12-24,Fridge,2017-12-24,.046,
2013-03-23,Furnace,2016-03-23,.043,
2013-04-14,Fridge,2017-04-14,.123,
2014-02-17,Dish Washer,2016-02-17,.001,
2010-07-30,Microwave,2014-07-30,.051,
2013-06-23,Wine Cellar,2015-06-23,.032,
2013-07-18,Furnace,2015-07-18,.021,
2016-11-23,Microwave,2018-11-23,.003,
2010-08-27,Garage door,2012-08-27,.014,
2015-01-05,Microwave,2017-01-05,.004,
2010-10-12,Wine Cellar,2013-10-12,.010,
2012-05-02,Fridge,2015-05-02,.065,
2011-07-29,Microwave,2013-07-29,.022,
2011-03-05,Fridge,2014-03-05,.041,
2015-11-01,Microwave,2018-11-01,.003,
2010-01-24,Furnace,2012-01-24,.477,
2014-05-18,Fridge,2017-05-18,.051,
2012-07-18,Fridge,2016-07-18,.055,
2015-02-24,Fridge,2017-02-24,.097,
2012-07-04,Garage door,2016-07-04,.015,
2014-12-01,Garage door,2017-12-01,.012,
2014-06-07,Wine Cellar,2018-06-07,.071,
2011-03-25,Garage door,2014-03-25,.013,
2011-07-18,Fridge,2014-07-18,.048,
2016-11-07,Wine Cellar,2020-11-07,.016,
2015-08-08,Microwave,2019-08-08,.007,
2015-10-15,Garage door,2019-10-15,.021,
2016-01-27,Dish Washer,2019-01-27,.001,
2010-01-30,Dish Washer,2013-01-30,.001,
2014-06-01,Garage door,2017-06-01,.013,
2011-01-07,Dish Washer,2014-01-07,.001,
2013-10-29,Wine Cellar,2016-10-29,.085,
2015-09-08,Furnace,2017-09-08,.021,
2016-08-26,Microwave,2018-08-26,.003,
2015-07-19,Fridge,2019-07-19,.044,
2014-03-12,Wine Cellar,2016-03-12,.008,
2015-09-27,Fridge,2017-09-27,.193,
2013-01-16,Microwave,2015-01-16,.009,
2015-10-13,Furnace,2018-10-13,.021,
2012-11-24,Garage door,2016-11-24,.018,
2014-09-28,Garage door,2016-09-28,.016,
2016-07-05,Dish Washer,2019-07-05,.001,
2013-05-27,Wine Cellar,2015-05-27,.030,
2015-01-29,Microwave,2018-01-29,.110,
2013-01-01,Fridge,2016-01-01,.061,
2015-04-28,Fridge,2018-04-28,.014,
2011-01-11,Dish Washer,2015-01-11,.001,
2012-02-12,Wine Cellar,2014-02-12,.055,
2015-03-23,Dish Washer,2018-03-23,.001,
2013-04-11,Wine Cellar,2015-04-11,.012,
2010-10-17,Dish Washer,2012-10-17,.001,
2016-05-20,Dish Washer,2019-05-20,.001,
2014-07-06,Furnace,2017-07-06,.020,
2015-03-31,Furnace,2019-03-31,.020,
2012-05-02,Microwave,2015-05-02,.004,
2013-05-29,Garage door,2017-05-29,.013,
2012-09-01,Microwave,2016-09-01,.004,
2016-03-03,Garage door,2019-03-03,.013,
2010-06-13,Furnace,2014-06-13,.054,
2011-10-05,Furnace,2015-10-05,.021,
2012-05-21,Furnace,2014-05-21,.042,
2014-09-08,Fridge,2017-09-08,.189,
2010-01-02,Wine Cellar,2012-01-02,.007,
2011-02-20,Wine Cellar,2013-02-20,.007,
2014-03-31,Dish Washer,2017-03-31,.001,
2016-07-10,Fridge,2020-07-10,.049,
2011-04-11,Fridge,2013-04-11,.036,
2014-05-20,Dish Washer,2018-05-20,.001,
2016-03-22,Furnace,2020-03-22,.021,
2010-05-01,Wine Cellar,2012-05-01,.007,
2015-11-02,Wine Cellar,2019-11-02,.037,
2013-10-28,Garage door,2015-10-28,.013,
2015-12-11,Furnace,2017-12-11,.150,
2011-02-18,Fridge,2015-02-18,.046,
2015-07-08,Dish Washer,2018-07-08,.001,
2012-06-10,Wine Cellar,2015-06-10,.031,
2010-06-20,Fridge,2012-06-20,.050,
2016-11-05,Dish Washer,2019-11-05,.001,
2011-08-16,Garage door,2015-08-16,.012,
2011-01-16,Furnace,2015-01-16,.120,
2012-12-13,Furnace,2016-12-13,.021,
2012-07-19,Garage door,2014-07-19,.013,
2014-10-01,Wine Cellar,2016-10-01,.050,
2010-07-09,Garage door,2014-07-09,.014,
2010-03-28,Dish Washer,2012-03-28,.001,
2012-08-14,Fridge,2016-08-14,.050,
2014-03-01,Fridge,2016-03-01,.073,
2013-10-05,Microwave,2015-10-05,.004,
2010-06-06,Wine Cellar,2013-06-06,.007,
2012-03-07,Fridge,2014-03-07,.103,
2012-05-18,Dish Washer,2014-05-18,.001,
2010-08-09,Furnace,2013-08-09,.155,
2016-11-09,Furnace,2020-11-09,.170,
2011-03-08,Microwave,2015-03-08,.004,
2010-07-04,Dish Washer,2013-07-04,.001,
2011-03-09,Microwave,2015-03-09,.004,
2015-01-14,Fridge,2019-01-14,.126,
2011-01-12,Garage door,2015-01-12,.013,
2011-03-31,Fridge,2014-03-31,.064,
2014-12-17,Microwave,2018-12-17,.004,
2011-12-15,Garage door,2014-12-15,.013,
2011-10-26,Wine Cellar,2013-10-26,.027,
2016-09-03,Wine Cellar,2018-09-03,.008,
2011-10-31,Fridge,2013-10-31,.062,
2015-07-05,Fridge,2019-07-05,.046,
2013-09-13,Wine Cellar,2015-09-13,.037,
2014-12-05,Garage door,2017-12-05,.013,
2016-06-05,Wine Cellar,2020-06-05,.008,
2016-04-29,Garage door,2018-04-29,.013,
2016-02-10,Microwave,2020-02-10,.003,
2014-02-26,Microwave,2018-02-26,.004,
2013-11-28,Wine Cellar,2016-11-28,.062,
2014-05-08,Wine Cellar,2018-05-08,.008,
2015-04-24,Fridge,2017-04-24,.267,
2010-08-09,Dish Washer,2014-08-09,.001,
2011-03-11,Fridge,2013-03-11,.089,
2011-08-30,Fridge,2013-08-30,.064,
2016-11-22,Garage door,2020-11-22,.013,
2010-07-16,Garage door,2012-07-16,.013,
2014-09-13,Fridge,2018-09-13,.085,
2010-06-10,Wine Cellar,2014-06-10,.007,
2013-11-10,Dish Washer,2016-11-10,.001,
2014-06-23,Fridge,2017-06-23,.005,
2015-11-01,Wine Cellar,2019-11-01,.008,
2015-06-20,Wine Cellar,2017-06-20,.170,
2011-02-13,Fridge,2014-02-13,.039,
2013-01-16,Fridge,2017-01-16,.136,
2011-08-17,Garage door,2015-08-17,.013,
2015-04-13,Wine Cellar,2019-04-13,.043,
2014-09-21,Furnace,2017-09-21,.021,
2013-12-17,Furnace,2015-12-17,.020,
2014-05-14,Microwave,2018-05-14,.003,
2016-05-25,Fridge,2020-05-25,.044,
2012-07-24,Garage door,2016-07-24,.013,
2016-03-21,Wine Cellar,2019-03-21,.008,
2010-06-15,Fridge,2014-06-15,.071,
2015-04-30,Furnace,2019-04-30,.046,
2014-07-29,Fridge,2018-07-29,.043,
2013-10-25,Microwave,2017-10-25,.004,
2014-07-24,Wine Cellar,2018-07-24,.028,
2012-07-17,Microwave,2016-07-17,.004,
2015-11-11,Fridge,2017-11-11,.088,
2010-01-05,Fridge,2013-01-05,.091,
2010-08-30,Microwave,2013-08-30,.011,
2013-04-16,Furnace,2017-04-16,.020,
2015-08-23,Microwave,2019-08-23,.003,
2015-11-21,Garage door,2017-11-21,.013,
2015-09-26,Fridge,2017-09-26,.045,
2014-09-24,Wine Cellar,2018-09-24,.010,
2015-11-19,Furnace,2019-11-19,.106,
2010-07-09,Furnace,2013-07-09,.214,
2010-07-05,Garage door,2013-07-05,.013,
2016-08-05,Dish Washer,2020-08-05,.001,
2014-10-23,Dish Washer,2018-10-23,.001,
2013-06-01,Fridge,2015-06-01,.043,
2011-08-21,Furnace,2015-08-21,.188,
2010-11-23,Wine Cellar,2013-11-23,.007,
2016-11-06,Garage door,2019-11-06,.013,
2010-10-10,Dish Washer,2014-10-10,.001,
2013-05-31,Wine Cellar,2017-05-31,.042,
2015-09-22,Wine Cellar,2017-09-22,.037,
2014-02-03,Fridge,2016-02-03,.130,
2013-05-28,Wine Cellar,2015-05-28,.028,
2016-03-06,Furnace,2019-03-06,.341,
2013-07-09,Dish Washer,2016-07-09,.001,
2010-03-24,Microwave,2012-03-24,.009,
2011-02-26,Furnace,2014-02-26,.021,
2014-09-06,Furnace,2017-09-06,.020,
2011-05-21,Dish Washer,2013-05-21,.155,
2014-07-01,Garage door,2017-07-01,.017,
2012-04-18,Wine Cellar,2014-04-18,.008,
2011-12-03,Microwave,2013-12-03,.004,
2010-08-10,Dish Washer,2014-08-10,.001,
2010-01-23,Furnace,2014-01-23,.055,
2010-10-05,Microwave,2014-10-05,.023,
2011-03-13,Furnace,2014-03-13,.110,
2015-12-28,Wine Cellar,2018-12-28,.029,
2013-08-13,Furnace,2016-08-13,.140,
2012-02-09,Fridge,2016-02-09,.036,
2016-11-13,Fridge,2019-11-13,.037,
2011-03-10,Furnace,2013-03-10,.215,
2012-12-10,Dish Washer,2015-12-10,.001,
2013-04-01,Furnace,2017-04-01,.027,
2012-04-24,Furnace,2016-04-24,.187,
2010-05-07,Furnace,2013-05-07,.042,
2011-01-29,Fridge,2014-01-29,.035,
2015-08-24,Dish Washer,2019-08-24,.001,
2011-07-10,Furnace,2014-07-10,.114,
2016-04-18,Microwave,2020-04-18,.012,
2010-03-24,Dish Washer,2013-03-24,.001,
2013-08-16,Fridge,2017-08-16,.078,
2010-11-04,Garage door,2014-11-04,.031,
2012-11-01,Wine Cellar,2015-11-01,.007,
2015-08-14,Fridge,2019-08-14,.074,
2013-01-15,Dish Washer,2016-01-15,.001,
2014-07-28,Fridge,2016-07-28,.124,
2011-10-10,Wine Cellar,2015-10-10,.004,
2012-08-09,Fridge,2015-08-09,.067,
2012-01-19,Furnace,2014-01-19,.045,
2016-02-18,Wine Cellar,2019-02-18,.008,
2010-02-01,Microwave,2012-02-01,.004,
2013-03-23,Microwave,2016-03-23,.004,
2015-05-25,Garage door,2017-05-25,.013,
2010-07-01,Fridge,2012-07-01,.067,
2010-03-02,Furnace,2014-03-02,.234,
2011-03-27,Fridge,2015-03-27,.053,
2010-11-10,Microwave,2014-11-10,.004,
2013-08-11,Fridge,2017-08-11,.051,
2014-11-28,Furnace,2017-11-28,.020,
2012-04-21,Microwave,2015-04-21,.020,
2010-04-29,Wine Cellar,2013-04-29,.098,
2011-04-10,Microwave,2013-04-10,.004,
2015-02-03,Dish Washer,2019-02-03,.026,
2014-06-06,Microwave,2018-06-06,.004,
2014-05-24,Wine Cellar,2016-05-24,.087,
2014-02-23,Furnace,2016-02-23,.032,
2010-02-15,Garage door,2014-02-15,.013,
2016-02-28,Fridge,2019-02-28,.057,
2014-02-08,Garage door,2016-02-08,.013,
2010-11-17,Dish Washer,2014-11-17,.001,
2011-07-16,Dish Washer,2013-07-16,.001,
2014-05-19,Furnace,2018-05-19,.020,
2010-02-03,Furnace,2014-02-03,.021,
2014-02-24,Wine Cellar,2018-02-24,.075,
2014-06-05,Furnace,2016-06-05,.020,
2012-03-18,Furnace,2016-03-18,.065,
2010-04-22,Microwave,2014-04-22,.004,
2015-12-13,Garage door,2017-12-13,.013,
2011-02-26,Wine Cellar,2013-02-26,.099,
2013-07-08,Fridge,2015-07-08,.035,
2012-04-13,Wine Cellar,2015-04-13,.007,
2014-04-16,Garage door,2016-04-16,.012,
2011-08-08,Wine Cellar,2014-08-08,.007,
2010-05-11,Wine Cellar,2012-05-11,.073,
2014-11-14,Fridge,2017-11-14,.038,
2015-08-25,Dish Washer,2017-08-25,.001,
2013-09-25,Garage door,2017-09-25,.013,
2014-10-27,Microwave,2018-10-27,.022,
2016-02-03,Microwave,2020-02-03,.003,
2016-02-21,Dish Washer,2020-02-21,.001,
2016-04-16,Furnace,2019-04-16,.040,
2016-11-06,Fridge,2020-11-06,.094,
2015-09-03,Furnace,2017-09-03,.059,
2015-12-07,Garage door,2019-12-07,.015,
2013-11-24,Furnace,2016-11-24,.020,
2011-08-19,Wine Cellar,2014-08-19,.007,
2013-08-07,Fridge,2016-08-07,.005,
2012-12-03,Dish Washer,2016-12-03,.001,
2010-09-16,Fridge,2013-09-16,.040,
2010-12-10,Furnace,2014-12-10,.319,
2013-08-04,Dish Washer,2016-08-04,.004,
2010-06-26,Garage door,2013-06-26,.012,
2016-10-17,Fridge,2018-10-17,.005,
2012-02-19,Garage door,2014-02-19,.013,
2010-09-08,Microwave,2013-09-08,.004,
2011-01-07,Fridge,2014-01-07,.060,
2015-12-20,Dish Washer,2018-12-20,.001,
2015-06-01,Wine Cellar,2018-06-01,.079,
2010-09-04,Microwave,2012-09-04,.012,
2011-08-25,Wine Cellar,2015-08-25,.007,
2013-08-27,Wine Cellar,2017-08-27,.025,
2014-11-20,Wine Cellar,2018-11-20,.054,
2011-01-24,Fridge,2015-01-24,.059,
2012-09-19,Wine Cellar,2016-09-19,.008,
2010-02-06,Dish Washer,2012-02-06,.001,
2013-10-05,Garage door,2016-10-05,.013,
2010-09-26,Dish Washer,2013-09-26,.001,
2015-08-19,Dish Washer,2019-08-19,.001,
2014-03-08,Wine Cellar,2017-03-08,.088,
2014-09-19,Garage door,2016-09-19,.013,
2012-03-31,Furnace,2016-03-31,.107,
2015-08-10,Fridge,2018-08-10,.045,
2012-05-02,Fridge,2016-05-02,.043,
2012-07-04,Fridge,2014-07-04,.031,
2016-02-07,Fridge,2019-02-07,.041,
2015-04-04,Furnace,2018-04-04,.020,
2011-06-26,Microwave,2014-06-26,.004,
2016-08-19,Microwave,2018-08-19,.040,
